column,method_code,method,problem_score,low_signal_z,stripe_z,neighbor_z,texture_z,surface_jitter_z
341,0,keep/sharp,0.695054,0.267832,0.034893,0.795157,0.034341,5.420445
342,0,keep/sharp,0.655447,0.230298,0.537151,0.000000,0.000000,9.326353
343,0,keep/sharp,0.592633,0.310813,0.338021,0.000000,0.000000,8.792893
344,0,keep/sharp,0.584310,0.644414,0.566226,0.000000,0.128345,5.972299
345,0,keep/sharp,0.630039,0.577361,0.281309,0.000000,0.017194,4.175705
346,0,keep/sharp,0.593629,0.564042,0.739006,0.000000,0.000000,2.397505
347,0,keep/sharp,0.558870,0.256499,0.535576,0.000000,0.000000,10.681464
348,0,keep/sharp,0.544816,0.783640,1.119238,0.000000,0.114863,5.310075
349,0,keep/sharp,0.570687,0.532387,0.647691,0.000000,0.000000,0.404693
350,0,keep/sharp,0.583056,0.515567,0.576610,0.000000,0.177517,0.000000
351,0,keep/sharp,0.550442,0.627469,1.271825,0.000000,0.016541,0.000000
352,0,keep/sharp,0.546661,0.507118,1.527594,0.000000,0.000000,0.533460
353,0,keep/sharp,0.602504,0.243944,1.714769,0.000000,0.000000,0.000000
354,0,keep/sharp,0.666584,0.442868,0.854820,0.000000,0.140191,0.000000
355,0,keep/sharp,0.684844,0.577414,1.995582,0.195550,0.000000,0.000000
356,0,keep/sharp,0.697727,0.437605,1.873796,0.000000,0.000000,1.189554
357,0,keep/sharp,0.754066,0.710130,1.670606,0.000000,0.000000,1.447087
358,0,keep/sharp,0.819929,0.691096,1.317990,0.000000,0.065040,1.772067
359,0,keep/sharp,0.832357,0.582380,1.831702,0.000000,0.000000,0.000000
360,0,keep/sharp,0.818811,0.800117,2.448704,0.000000,0.000000,0.000000
361,0,keep/sharp,0.797376,0.790168,2.039854,0.000000,0.052605,0.000000
362,0,keep/sharp,0.798297,0.355575,2.156186,0.260306,0.454730,0.699018
363,0,keep/sharp,0.821945,0.611724,1.535899,0.000000,0.000000,0.343376
364,0,keep/sharp,0.741241,0.326361,1.178075,0.347050,0.794805,0.367903
365,0,keep/sharp,0.627663,0.467769,1.849090,0.000000,0.000000,0.104241
366,0,keep/sharp,0.545385,0.340787,2.119368,0.676521,0.000000,0.000000
367,0,keep/sharp,0.524761,0.110639,1.267883,0.000000,0.000000,0.159423
368,0,keep/sharp,0.511288,0.092709,0.015941,0.000000,0.353339,0.110372
369,0,keep/sharp,0.450184,0.528107,0.604830,0.000000,0.000000,0.000000
370,0,keep/sharp,0.330915,0.216321,0.903856,0.419940,0.791402,0.000000
371,0,keep/sharp,0.285993,0.392314,1.423331,0.000000,0.000000,0.000000
372,0,keep/sharp,0.354456,0.548837,0.396682,0.000000,0.028372,0.000000
373,0,keep/sharp,0.337386,0.078424,0.160208,0.000000,0.000000,0.000000
374,0,keep/sharp,0.284390,0.002401,0.086710,0.418894,0.000000,0.000000
375,0,keep/sharp,0.334728,0.111372,0.776666,0.000000,0.063821,5.561475
376,0,keep/sharp,0.367520,0.125956,0.608574,0.000000,0.000000,0.000000
377,0,keep/sharp,0.415870,0.000000,0.256404,0.000000,0.683241,0.000000
378,0,keep/sharp,0.463582,0.000000,2.825508,0.022636,0.253372,0.000000
379,0,keep/sharp,0.473399,0.000000,1.369088,0.000000,0.801264,0.000000
380,0,keep/sharp,0.491988,0.000000,1.256685,0.100323,0.000000,0.000000
381,0,keep/sharp,0.526892,0.000000,1.441417,0.000000,0.057536,0.000000
382,0,keep/sharp,0.450627,0.000000,2.027835,0.000000,0.000000,0.000000
383,0,keep/sharp,0.441790,0.148635,0.998034,0.000000,0.021528,0.000000
384,0,keep/sharp,0.446566,0.151522,1.162406,0.000000,0.000000,0.000000
385,0,keep/sharp,0.421640,0.000000,0.957723,0.000000,0.671192,0.000000
386,0,keep/sharp,0.394825,0.101392,1.381583,0.000000,0.000000,0.000000
387,0,keep/sharp,0.376557,0.140074,1.059184,0.000000,0.622580,0.000000
388,0,keep/sharp,0.381441,0.232705,0.493073,0.257266,0.000000,0.000000
389,0,keep/sharp,0.347194,0.000000,1.195489,0.000000,0.586017,0.000000
390,0,keep/sharp,0.298633,0.119500,0.622060,0.000000,0.000000,0.000000
391,0,keep/sharp,0.302679,0.258173,1.108905,0.000000,0.156484,0.000000
392,0,keep/sharp,0.354853,0.305342,0.114317,0.000000,0.088890,0.000000
393,0,keep/sharp,0.362096,0.052796,0.215830,0.000000,0.300248,0.000000
394,0,keep/sharp,0.341885,0.000000,1.527109,0.000000,0.000000,0.000000
395,0,keep/sharp,0.310126,0.000000,2.078979,0.000000,0.000000,0.000000
396,0,keep/sharp,0.345932,0.316600,1.279480,0.000000,0.000000,0.000000
397,0,keep/sharp,0.371221,0.251882,0.037577,0.000000,0.000000,0.000000
398,0,keep/sharp,0.315903,0.000000,0.631638,0.000000,0.182260,0.000000
399,0,keep/sharp,0.279662,0.006837,1.217123,0.000000,0.074896,0.000000
400,0,keep/sharp,0.272665,0.000000,0.611026,0.000000,0.000000,2.127709
401,0,keep/sharp,0.298654,0.000000,0.277988,0.000000,0.000000,0.000000
402,0,keep/sharp,0.306403,0.738470,0.508630,0.000000,0.096482,0.000000
403,0,keep/sharp,0.289398,0.664099,0.702414,0.000000,0.213844,0.000000
404,0,keep/sharp,0.301627,0.713553,0.085980,0.000000,0.236840,0.000000
405,0,keep/sharp,0.334322,0.422905,0.415434,0.000000,0.135534,0.000000
406,0,keep/sharp,0.320229,0.162300,0.111696,0.277411,1.041372,0.000000
407,0,keep/sharp,0.319133,0.835852,0.371722,0.000000,0.128494,0.000000
408,0,keep/sharp,0.343918,0.226753,0.452702,0.484908,0.000000,0.000000
409,0,keep/sharp,0.336272,0.751065,0.109940,0.000000,0.272810,0.000000
410,0,keep/sharp,0.335151,0.696184,0.683847,0.007512,0.103902,0.000000
411,0,keep/sharp,0.340547,0.762280,0.656892,0.000000,0.085975,0.000000
412,0,keep/sharp,0.342020,0.465712,0.231951,0.000000,0.056460,0.000000
413,0,keep/sharp,0.403930,0.390247,0.106822,0.494700,0.020385,0.000000
414,0,keep/sharp,0.453981,0.801467,0.467594,0.000000,0.281511,0.000000
415,0,keep/sharp,0.460638,0.688608,0.297958,0.000000,0.220063,0.000000
416,0,keep/sharp,0.527930,0.883335,1.361416,0.000000,0.320594,0.000000
417,0,keep/sharp,0.526373,1.026947,1.499117,0.000000,0.104247,0.000000
418,0,keep/sharp,0.530443,0.781301,0.741477,0.000000,0.208244,0.000000
419,0,keep/sharp,0.514444,0.772344,1.158834,0.000000,0.337934,1.158896
420,0,keep/sharp,0.465726,0.544098,0.240860,0.000000,0.105626,0.000000
421,0,keep/sharp,0.452139,0.900118,0.490836,0.000000,0.212282,0.000000
422,0,keep/sharp,0.423316,0.643538,0.026680,0.000000,0.100260,0.000000
423,0,keep/sharp,0.424293,0.628897,0.605028,0.000000,0.068792,0.000000
424,0,keep/sharp,0.450017,0.656782,1.424235,0.234842,0.000000,0.000000
425,0,keep/sharp,0.422168,0.708218,0.205262,0.000000,0.094804,0.000000
426,0,keep/sharp,0.452163,0.742411,1.491703,0.000000,0.085049,0.018394
427,0,keep/sharp,0.442106,0.621227,0.787985,0.000000,0.000000,0.000000
428,0,keep/sharp,0.383954,0.672907,0.164030,0.000000,0.000000,0.000000
429,0,keep/sharp,0.384745,0.597174,0.773829,0.000000,0.000000,0.085845
430,0,keep/sharp,0.325206,0.597779,0.278816,0.000000,0.402625,0.000000
431,0,keep/sharp,0.317150,0.379247,0.262592,0.373398,0.000000,0.116502
432,0,keep/sharp,0.357765,0.634599,0.331067,0.000000,0.000000,0.000000
433,0,keep/sharp,0.361850,0.529610,0.310967,0.000000,0.000000,0.484407
434,0,keep/sharp,0.417883,0.774473,0.279485,0.000000,0.036447,1.017866
435,0,keep/sharp,0.465218,0.520422,0.877982,0.054117,0.078684,1.747541
436,0,keep/sharp,0.506045,0.839958,0.260260,0.000000,0.000000,2.385242
437,0,keep/sharp,0.606494,0.620267,1.187627,0.000000,0.104748,2.789935
438,0,keep/sharp,0.609295,0.702949,0.684035,0.000000,0.073635,3.654510
439,0,keep/sharp,0.571829,0.598795,0.547018,0.000000,0.058321,4.451634
440,0,keep/sharp,0.550015,0.677593,1.202121,0.000000,0.055978,8.308485
441,0,keep/sharp,0.514749,0.595943,0.642126,0.000000,0.133440,0.000000
442,0,keep/sharp,0.514260,0.493263,0.207232,0.000000,0.000000,1.250870
443,0,keep/sharp,0.574581,0.280453,0.057648,0.547060,0.505182,0.324980
444,0,keep/sharp,0.527660,0.621891,0.880254,0.000000,0.000000,0.000000
445,0,keep/sharp,0.513068,0.665611,0.753230,0.000000,0.084907,3.354052
446,0,keep/sharp,0.531189,0.308188,0.721914,1.294516,0.000000,11.282372
447,0,keep/sharp,0.573883,0.479558,0.311360,0.000000,0.115107,9.859815
448,0,keep/sharp,0.618887,0.447114,0.074506,0.271244,0.000000,1.496142
449,0,keep/sharp,0.611491,0.626113,0.521473,0.000000,0.000000,1.042392
450,0,keep/sharp,0.581774,0.182612,0.388845,1.149632,0.000000,3.396975
451,0,keep/sharp,0.619401,0.991814,0.248150,0.000000,0.000000,9.688125
452,0,keep/sharp,0.673411,0.695133,0.939642,0.000000,0.000000,1.189554
453,0,keep/sharp,0.661978,0.667336,0.622005,0.000000,0.000000,10.693725
454,0,keep/sharp,0.706812,0.439233,1.000419,0.286953,0.104668,11.877151
455,0,keep/sharp,0.665680,0.572977,0.315777,0.000000,0.000000,12.079494
456,0,keep/sharp,0.734587,0.307789,0.185655,0.000000,0.000000,3.433763
457,0,keep/sharp,0.714890,0.660021,0.963752,0.000000,0.126341,13.551111
458,0,keep/sharp,0.688563,0.583836,0.415109,0.000000,0.122549,3.360187
459,0,keep/sharp,0.687717,0.383485,0.861118,1.121714,0.107398,9.663597
460,0,keep/sharp,0.729610,0.252602,0.578580,0.000000,0.000000,8.222644
461,0,keep/sharp,0.667243,0.066087,0.993534,0.024891,0.000000,9.381539
462,0,keep/sharp,0.692984,0.362658,0.500217,0.000000,0.000000,11.165871
463,0,keep/sharp,0.649282,0.517139,0.643056,0.000000,0.046383,5.095464
464,0,keep/sharp,0.666570,0.178821,0.078642,0.000000,0.000000,7.946715
465,0,keep/sharp,0.581384,0.373608,0.438378,0.000000,0.156324,11.791306
466,0,keep/sharp,0.507256,0.250990,0.400648,0.619290,0.000000,8.173589
467,0,keep/sharp,0.464450,0.419273,0.901015,0.289407,0.055237,6.015223
468,0,keep/sharp,0.473660,0.419432,0.036029,0.000000,0.000000,0.000000
469,0,keep/sharp,0.486391,0.294398,0.139987,0.000000,0.110460,0.000000
470,0,keep/sharp,0.509573,0.397143,0.600637,0.000000,0.082045,0.000000
471,0,keep/sharp,0.581454,0.689471,0.223572,0.000000,0.168761,4.868588
472,0,keep/sharp,0.638467,0.514601,1.163015,0.000000,0.035465,4.733690
473,0,keep/sharp,0.687503,0.607880,1.263189,0.000000,0.000000,6.481234
474,0,keep/sharp,0.709184,0.120388,1.833939,1.783273,0.000000,5.647317
475,0,keep/sharp,0.706226,0.462457,0.694332,0.000000,0.000000,3.642245
476,0,keep/sharp,0.660356,0.298395,0.264854,0.655891,0.000000,3.446030
477,0,keep/sharp,0.599092,0.000000,0.144454,0.938061,0.158093,3.936566
478,0,keep/sharp,0.441171,0.000000,0.984611,0.066413,0.000000,3.985621
479,0,keep/sharp,0.416915,0.132710,0.884213,0.482703,0.065919,0.134900
480,0,keep/sharp,0.392938,0.103035,1.370596,0.023147,0.000000,0.165557
481,0,keep/sharp,0.479785,0.355949,0.184393,0.000000,0.082727,0.000000
482,0,keep/sharp,0.509266,0.000000,0.437092,0.905571,0.000000,0.631567
483,0,keep/sharp,0.537667,0.353960,0.596475,0.000000,0.231251,0.030659
484,0,keep/sharp,0.519985,0.276945,1.661981,0.731572,0.680949,4.678508
485,0,keep/sharp,0.575504,0.169658,1.487174,0.000000,0.154808,3.899778
486,0,keep/sharp,0.630180,0.075112,1.093290,0.376699,0.307297,3.047464
487,0,keep/sharp,0.682689,0.684100,0.182856,0.000000,0.243446,1.085315
488,0,keep/sharp,0.652276,0.428355,0.351006,1.280513,0.362294,0.000000
489,0,keep/sharp,0.672566,0.363020,0.485769,0.714842,0.030117,6.573208
490,0,keep/sharp,0.673807,0.000000,0.581354,0.903665,0.377125,5.273285
491,0,keep/sharp,0.675151,0.357414,1.424846,0.654135,0.178163,2.955494
492,0,keep/sharp,0.655922,0.478020,1.520280,0.000000,0.185599,4.611059
493,0,keep/sharp,0.571384,0.430035,1.282809,0.000000,0.030608,2.238082
494,0,keep/sharp,0.504313,0.288574,0.737791,0.113590,0.052095,0.165557
495,0,keep/sharp,0.440098,0.161358,0.589560,0.541628,0.534037,0.269793
496,0,keep/sharp,0.406722,0.184504,0.203587,0.000000,0.131721,0.459877
497,0,keep/sharp,0.368499,0.183790,0.170790,0.000000,0.109832,1.943757
498,0,keep/sharp,0.359599,0.018931,0.776412,0.686836,0.038277,0.208480
499,0,keep/sharp,0.376358,0.000000,1.223609,0.864198,0.074584,1.109845
500,0,keep/sharp,0.391713,0.000000,0.732174,0.275081,0.726679,0.000000
501,0,keep/sharp,0.449197,0.163098,0.578364,0.000000,0.195926,0.815520
502,0,keep/sharp,0.443682,0.035399,1.102434,0.000000,0.439462,2.802198
503,0,keep/sharp,0.378170,0.184760,0.099126,0.000000,0.172482,3.157836
504,0,keep/sharp,0.415671,0.000000,0.908799,0.885788,0.563256,1.532932
505,0,keep/sharp,0.499142,0.000000,0.803744,0.010714,0.076955,2.262603
506,0,keep/sharp,0.502527,0.000000,0.440593,0.063099,0.000000,0.496670
507,0,keep/sharp,0.543331,0.000000,1.832729,0.185136,0.236023,0.000000
508,0,keep/sharp,0.547022,0.000000,1.491929,1.703518,0.273269,0.134900
509,0,keep/sharp,0.634681,0.000000,0.663597,1.023484,0.095106,2.532403
510,0,keep/sharp,0.682201,0.000000,1.178049,0.000000,0.000000,3.703563
511,0,keep/sharp,0.663944,0.000000,0.278035,1.008111,0.397923,5.819007
512,0,keep/sharp,0.606138,0.000000,1.924314,0.879633,0.000000,3.948833
513,0,keep/sharp,0.569799,0.000000,1.032066,0.000000,0.363298,2.888041
514,0,keep/sharp,0.508108,0.000000,0.613137,1.078672,0.090725,1.422560
515,0,keep/sharp,0.505310,0.000000,0.671349,1.040539,0.144582,0.355640
516,0,keep/sharp,0.411566,0.065211,0.626797,0.000000,0.826189,0.030659
517,0,keep/sharp,0.387635,0.076194,0.159376,0.000000,0.196489,0.453746
518,0,keep/sharp,0.342788,0.000000,1.361761,0.487100,0.671782,0.343378
519,0,keep/sharp,0.305169,0.000000,1.045651,0.000000,0.059515,0.000000
520,0,keep/sharp,0.350619,0.000000,0.621496,0.490090,0.332783,0.000000
521,0,keep/sharp,0.373407,0.019963,0.527476,0.000000,0.216368,0.000000
522,0,keep/sharp,0.333497,0.332067,0.183551,0.000000,0.323548,0.269793
523,0,keep/sharp,0.304172,0.356544,1.040337,0.000000,0.188743,3.611585
524,0,keep/sharp,0.317424,0.000000,0.124170,0.351858,0.117148,2.961621
525,0,keep/sharp,0.343639,0.335799,0.365393,0.480585,0.233199,0.000000
526,0,keep/sharp,0.403780,0.028428,0.221488,0.000000,0.143735,0.631567
527,0,keep/sharp,0.371268,0.000000,0.289893,1.148647,0.338699,0.999472
528,0,keep/sharp,0.414692,0.282420,0.020178,0.823125,0.132051,1.821122
529,0,keep/sharp,0.417673,0.550570,0.565200,0.000000,0.327229,5.003486
530,0,keep/sharp,0.550723,0.000000,0.583853,0.711515,0.185073,0.907494
531,0,keep/sharp,0.567780,0.297684,1.030558,0.000000,0.079282,3.274340
532,0,keep/sharp,0.546689,0.000000,0.651387,0.000000,0.343885,2.507873
533,0,keep/sharp,0.524102,0.447448,2.531544,0.000000,0.222979,2.231946
534,0,keep/sharp,0.533404,0.280693,0.106487,0.742461,0.156577,5.064803
535,0,keep/sharp,0.497548,0.118334,0.063585,0.453165,0.156560,1.152764
536,0,keep/sharp,0.492180,0.385290,0.288288,0.000000,0.166300,4.936037
537,0,keep/sharp,0.407305,0.354745,0.057042,0.316889,0.420389,4.519081
538,0,keep/sharp,0.427945,0.160741,0.127450,0.028603,0.158449,4.359653
539,0,keep/sharp,0.444225,0.000415,0.113083,0.140873,0.441543,4.237022
540,0,keep/sharp,0.425227,0.291973,0.771945,0.000000,0.121964,2.434293
541,0,keep/sharp,0.409874,0.265843,1.702307,0.000000,0.174399,1.373505
542,0,keep/sharp,0.398588,0.118168,0.132612,0.000000,0.062657,5.224226
543,0,keep/sharp,0.429311,0.221181,0.077194,0.000000,0.187429,4.519081
544,0,keep/sharp,0.413838,0.063256,0.763478,0.000000,0.238442,1.569720
545,0,keep/sharp,0.399103,0.000000,0.059479,0.000000,0.022663,4.617187
546,0,keep/sharp,0.394962,0.476680,0.315411,0.000000,0.875724,4.004015
547,0,keep/sharp,0.437500,0.332478,0.181993,0.000000,0.197587,3.501216
548,0,keep/sharp,0.505535,0.338087,0.521213,0.000000,0.532427,5.340734
549,0,keep/sharp,0.623845,0.141062,0.221354,0.000000,0.091581,3.887516
550,0,keep/sharp,0.654120,0.000000,1.417773,0.014625,0.000000,3.875253
551,0,keep/sharp,0.712581,0.000000,1.239486,0.000000,0.570531,7.725974
552,0,keep/sharp,0.675678,0.000000,2.061229,0.000000,0.343380,8.449517
553,0,keep/sharp,0.737420,0.000000,0.914550,0.338566,0.000000,9.007503
554,0,keep/sharp,0.718227,0.000000,0.663175,0.720796,0.000000,9.283434
555,0,keep/sharp,0.683074,0.075998,0.175480,0.002292,0.148733,4.801143
556,0,keep/sharp,0.636328,0.002840,1.058514,0.066051,0.109643,7.836347
557,0,keep/sharp,0.574820,0.088235,1.318950,0.000000,0.250026,0.735808
558,0,keep/sharp,0.563441,0.014183,1.555931,0.000000,0.227032,1.581987
559,0,keep/sharp,0.593562,0.000000,1.326430,0.593777,0.747749,2.428162
560,0,keep/sharp,0.564533,0.096890,0.043392,1.082335,0.121761,0.643830
561,0,keep/sharp,0.603112,0.067776,1.180855,0.036950,0.546346,4.488420
562,0,keep/sharp,0.633115,0.096313,0.620032,0.380636,0.058933,4.690771
563,0,keep/sharp,0.604608,0.100048,0.941783,0.000000,0.118663,4.181837
564,0,keep/sharp,0.674774,0.514015,1.742708,0.318658,0.063636,0.000000
565,0,keep/sharp,0.651495,0.752431,0.115230,0.543310,0.264151,7.805686
566,0,keep/sharp,0.653025,0.795228,0.527882,0.000000,0.268716,2.379111
567,0,keep/sharp,0.685220,0.593071,0.625903,0.000000,0.388683,9.136270
568,0,keep/sharp,0.624615,0.337906,0.013897,0.000000,0.132306,9.111744
569,0,keep/sharp,0.616983,0.492605,1.173454,0.000000,0.231943,0.355640
570,0,keep/sharp,0.680137,0.491555,0.707996,0.000000,0.924384,5.855795
571,0,keep/sharp,0.656736,0.573545,0.376565,0.000000,0.255315,0.570250
572,0,keep/sharp,0.618493,1.002514,1.149999,0.000000,0.769033,0.000000
573,0,keep/sharp,0.581193,0.862646,1.430131,0.000000,0.400727,4.905380
574,0,keep/sharp,0.529805,0.488961,0.991742,0.000000,0.213310,3.501212
575,0,keep/sharp,0.542684,0.450516,0.025134,0.043665,0.087975,1.814990
576,0,keep/sharp,0.486851,0.313513,0.453677,0.000000,0.133321,0.907494
577,0,keep/sharp,0.405772,0.371749,0.627044,0.000000,0.709244,0.398560
578,0,keep/sharp,0.388628,0.827107,0.354900,0.000000,0.341779,0.778728
579,0,keep/sharp,0.380558,0.491152,0.293294,0.000000,0.574435,1.030129
580,0,keep/sharp,0.423788,0.495633,0.633274,0.000000,0.307917,0.919761
581,0,keep/sharp,0.437006,0.872068,0.579868,0.000000,0.420607,0.858439
582,0,keep/sharp,0.463085,0.341261,0.126919,0.000000,0.149473,0.754202
583,0,keep/sharp,0.468283,0.452545,0.887175,0.622031,0.192861,0.557987
584,0,keep/sharp,0.486639,0.309298,0.694914,0.000000,0.538763,2.612114
585,0,keep/sharp,0.467435,0.346318,1.069537,0.000000,0.248052,3.108786
586,0,keep/sharp,0.522027,0.105348,0.481865,0.000000,0.343275,3.458293
587,0,keep/sharp,0.504277,0.290420,1.008207,0.000000,0.243551,2.550797
588,0,keep/sharp,0.491895,0.423095,0.071963,0.000000,0.186592,4.574267
589,0,keep/sharp,0.446383,0.000000,0.797705,0.426967,0.243372,4.181837
590,0,keep/sharp,0.482367,0.129757,0.822879,0.000000,0.141624,3.268209
591,0,keep/sharp,0.478600,0.182260,0.340722,0.000000,0.941780,2.869647
592,0,keep/sharp,0.461054,0.393870,0.120614,0.000000,0.163262,2.538534
593,0,keep/sharp,0.460523,0.151170,0.368467,1.353080,0.605080,2.342319
594,0,keep/sharp,0.485957,0.298221,1.059038,0.000000,0.258788,1.624906
595,0,keep/sharp,0.511602,0.000000,0.258314,0.000000,0.000000,3.948833
596,0,keep/sharp,0.536293,0.598284,0.578410,0.000000,0.283139,3.660640
597,0,keep/sharp,0.571837,0.458282,0.969058,0.000000,0.352248,3.446030
598,0,keep/sharp,0.570725,0.320912,0.251252,0.000000,0.184585,8.302358
599,0,keep/sharp,0.584599,0.205830,0.072014,0.000000,0.178296,7.388730
600,0,keep/sharp,0.588458,0.000000,1.541573,0.000000,0.149182,10.062160
601,0,keep/sharp,0.576146,0.277379,0.905802,0.000000,0.205000,2.673432
602,0,keep/sharp,0.551978,0.327428,0.200500,0.000000,0.239721,3.709694
603,0,keep/sharp,0.571146,0.420900,0.843396,0.000000,0.295264,3.593190
604,0,keep/sharp,0.570412,0.619933,0.581934,0.000000,0.260691,3.372450
605,0,keep/sharp,0.579540,0.398337,0.686295,0.100161,0.417983,0.453746
606,0,keep/sharp,0.673670,0.531222,0.711431,0.000000,0.228633,4.034676
607,0,keep/sharp,0.687183,0.968415,1.054182,0.000000,0.565991,4.108256
608,0,keep/sharp,0.690706,0.675669,0.505139,0.000000,0.311806,3.789406
609,0,keep/sharp,0.693453,0.786308,1.731063,0.000000,0.343352,4.396446
610,0,keep/sharp,0.663431,0.331169,0.604074,0.278420,1.218929,4.065333
611,0,keep/sharp,0.608355,0.745410,0.484252,0.000000,0.195314,3.875249
612,0,keep/sharp,0.602015,0.443931,0.416361,0.000000,0.215966,3.163968
613,0,keep/sharp,0.542079,0.717288,0.045049,0.000000,0.387703,2.464954
614,0,keep/sharp,0.538488,0.492272,0.602311,0.078322,0.098749,2.832855
615,0,keep/sharp,0.504856,0.416635,0.734103,0.336697,0.055320,2.170629
616,0,keep/sharp,0.500463,0.708103,0.846406,0.000000,0.296228,2.072523
617,0,keep/sharp,0.483869,0.805404,0.798586,0.000000,0.846080,1.631038
618,0,keep/sharp,0.467560,0.510118,0.065864,0.000000,0.257647,3.022939
619,0,keep/sharp,0.490215,0.408299,0.507351,0.000000,0.393738,1.772067
620,0,keep/sharp,0.580575,0.272440,0.156368,0.000000,0.101193,2.808329
621,0,keep/sharp,0.562313,0.511969,0.159930,0.000000,0.246564,3.163972
622,0,keep/sharp,0.610475,0.602752,0.332945,0.000000,0.136285,9.258904
623,0,keep/sharp,0.603887,0.608763,2.045222,0.000000,0.248838,10.117346
624,0,keep/sharp,0.691785,0.677718,0.374499,0.000000,0.416321,3.501216
625,0,keep/sharp,0.733801,0.467642,0.573290,0.000000,0.247752,6.898190
626,0,keep/sharp,0.670984,0.462550,0.443993,0.000000,0.190759,1.404166
627,0,keep/sharp,0.544232,0.398908,1.172810,0.000000,0.278453,7.627864
628,0,keep/sharp,0.532713,0.497232,0.364880,0.000000,0.227408,7.909927
629,0,keep/sharp,0.472425,0.000000,0.294016,0.064083,0.191572,2.648904
630,0,keep/sharp,0.454374,0.187332,0.385228,0.324053,0.098085,2.011208
631,0,keep/sharp,0.453482,0.454977,0.369285,0.000000,0.450117,3.176231
632,0,keep/sharp,0.421604,0.627990,0.050746,0.000000,0.260434,0.705152
633,0,keep/sharp,0.461191,0.349760,0.210990,0.000000,0.088110,1.244743
